GID	GO	EVIDENCE
ostta12g02960	GO:0015977	ISS
ostta12g02960	GO:0008152	ISS
ostta12g02960	GO:0015976	ISS
ostta12g02960	GO:0003824	ISS
ostta12g02960	GO:0008964	ISS
ostta12g02960	GO:0006099	ISS
ostta12g02970	GO:0006526	ISS
ostta12g02970	GO:0009067	ISS
ostta12g02970	GO:0008152	ISS
ostta12g02970	GO:0044550	ISS
ostta12g02970	GO:0008652	ISS
ostta12g02970	GO:0003824	ISS
ostta12g02970	GO:0004056	ISS
ostta12g02970	GO:0042450	ISS
ostta12g02980	GO:0006457	ISS
ostta12g02980	GO:0005515	ISS
ostta12g02980	GO:0005783	ISS
ostta12g02980	GO:0030433	ISS
ostta12g02980	GO:0030968	ISS
ostta12g02990	GO:0016266	ISS
ostta12g02990	GO:0009579	ISS
ostta12g02990	GO:0016757	ISS
ostta12g03000	GO:0005515	ISS
ostta12g03000	GO:0005524	ISS
ostta12g03000	GO:0044267	ISS
ostta12g03000	GO:0042026	ISS
ostta12g03000	GO:0140662	ISS
ostta12g03010	GO:0000455	ISS
ostta12g03010	GO:0005737	ISS
ostta12g03010	GO:0106388	ISS
ostta12g03010	GO:1904047	ISS
ostta12g03030	GO:0006913	ISS
ostta12g03030	GO:0071028	ISS
ostta12g03030	GO:0005681	ISS
ostta12g03030	GO:0003676	ISS
ostta12g03030	GO:0005524	ISS
ostta12g03030	GO:0008026	ISS
ostta12g03030	GO:0004386	ISS
ostta12g03030	GO:0003724	ISS
ostta12g03030	GO:0016787	ISS
ostta12g03040	GO:0015137	ISS
ostta12g03040	GO:0015746	ISS
ostta12g03040	GO:0016021	ISS
ostta12g03040	GO:0006813	ISS
ostta12g03040	GO:0008324	ISS
ostta12g03040	GO:0016020	ISS
ostta12g03050	GO:0016020	ISS
ostta12g03060	GO:0006790	ISS
ostta12g03060	GO:0008152	ISS
ostta12g03060	GO:0044550	ISS
ostta12g03060	GO:0015976	ISS
ostta12g03060	GO:0008652	ISS
ostta12g03060	GO:0006535	ISS
ostta12g03060	GO:0003824	ISS
ostta12g03060	GO:0030170	ISS
ostta12g03060	GO:0004124	ISS
ostta12g03070	GO:0005096	ISS
ostta12g03070	GO:0005737	ISS
ostta12g03090	GO:0016020	ISS
ostta12g03100	GO:0005840	ISS
ostta12g03100	GO:0003735	ISS
ostta12g03100	GO:0005622	ISS
ostta12g03100	GO:0006412	ISS
ostta12g03100	GO:0005737	ISS
ostta12g03100	GO:1990904	ISS
ostta12g03110	GO:0006904	ISS
ostta12g03110	GO:0016192	ISS
ostta12g03120	GO:0006401	ISS
ostta12g03120	GO:0003676	ISS
ostta12g03120	GO:0005622	ISS
ostta12g03120	GO:0006139	ISS
ostta12g03120	GO:0008408	ISS
ostta12g03120	GO:0000166	ISS
ostta12g03120	GO:0003824	ISS
ostta12g03120	GO:0044237	ISS
ostta12g03120	GO:0000175	ISS
ostta12g03120	GO:0004534	ISS
ostta12g03120	GO:0000467	ISS
ostta12g03150	GO:0006913	ISS
ostta12g03150	GO:0071028	ISS
ostta12g03150	GO:0006397	ISS
ostta12g03150	GO:0005634	ISS
ostta12g03160	GO:0004222	ISS
ostta12g03160	GO:0006508	ISS
ostta12g03160	GO:0046872	ISS
ostta12g03170	GO:0008152	ISS
ostta12g03170	GO:0008168	ISS
ostta12g03170	GO:0006629	ISS
ostta12g03170	GO:0008757	ISS
ostta12g03170	GO:0032259	ISS
ostta12g03180	GO:0005515	ISS
ostta12g03180	GO:0005524	ISS
ostta12g03180	GO:0009570	ISS
ostta12g03180	GO:0016887	ISS
ostta12g03180	GO:0046863	ISS
ostta12g03190	GO:0005509	ISS
ostta12g03190	GO:0005488	ISS
ostta12g03190	GO:0005743	ISS
ostta12g03190	GO:0006810	ISS
ostta12g03190	GO:0008152	ISS
ostta12g03190	GO:0016597	ISS
ostta12g03190	GO:0055085	ISS
ostta12g03200	GO:0005794	ISS
ostta12g03200	GO:0015031	ISS
ostta13g00020	GO:0004221	ISS
ostta13g00020	GO:0006511	ISS
ostta13g00020	GO:0004843	ISS
ostta13g00030	GO:0000166	ISS
ostta13g00030	GO:0017111	ISS
ostta13g00030	GO:0005524	ISS
ostta13g00030	GO:0016887	ISS
ostta13g00040	GO:0003950	ISS
ostta13g00050	GO:0016020	ISS
ostta13g00070	GO:0003735	ISS
ostta13g00070	GO:0005622	ISS
ostta13g00070	GO:0005840	ISS
ostta13g00070	GO:0006412	ISS
ostta13g00070	GO:1990904	ISS
ostta13g00090	GO:0000166	ISS
ostta13g00090	GO:0017111	ISS
ostta13g00090	GO:0005524	ISS
ostta13g00090	GO:0016887	ISS
ostta13g00100	GO:0009064	ISS
ostta13g00100	GO:0008152	ISS
ostta13g00100	GO:0044550	ISS
ostta13g00100	GO:0008652	ISS
ostta13g00100	GO:0004735	ISS
ostta13g00100	GO:0006561	ISS
ostta13g00100	GO:0016491	ISS
ostta13g00100	GO:0055129	ISS
ostta13g00110	GO:0003677	ISS
ostta13g00120	GO:0003677	ISS
ostta13g00120	GO:0003918	ISS
ostta13g00120	GO:0005524	ISS
ostta13g00120	GO:0005694	ISS
ostta13g00120	GO:0006265	ISS
ostta13g00120	GO:0006259	ISS
ostta13g00120	GO:0003676	ISS
ostta13g00120	GO:0006304	ISS
ostta13g00120	GO:0046872	ISS
ostta13g00130	GO:0004842	ISS
ostta13g00130	GO:0051438	ISS
ostta13g00130	GO:0051440	ISS
ostta13g00130	GO:0051443	ISS
ostta13g00130	GO:0051444	ISS
ostta13g00130	GO:0005730	ISS
ostta13g00150	GO:0004386	ISS
ostta13g00150	GO:0016787	ISS
ostta13g00160	GO:0003824	ISS
ostta13g00160	GO:0044237	ISS
ostta13g00160	GO:0050662	ISS
ostta13g00170	GO:0005198	ISS
ostta13g00180	GO:0005789	ISS
ostta13g00190	GO:0042816	ISS
ostta13g00190	GO:0008152	ISS
ostta13g00190	GO:0010181	ISS
ostta13g00190	GO:0004733	ISS
ostta13g00200	GO:0016020	ISS
ostta13g00210	GO:0006508	ISS
ostta13g00210	GO:0008450	ISS
ostta13g00210	GO:0000408	ISS
ostta13g00210	GO:0002949	ISS
ostta13g00210	GO:0005634	ISS
ostta13g00210	GO:0005737	ISS
ostta13g00210	GO:0046872	ISS
ostta13g00210	GO:0061711	ISS
ostta13g00240	GO:0016020	ISS
ostta13g00250	GO:0005249	ISS
ostta13g00250	GO:0006813	ISS
ostta13g00250	GO:0008076	ISS
ostta13g00250	GO:0005216	ISS
ostta13g00250	GO:0006811	ISS
ostta13g00250	GO:0016020	ISS
ostta13g00260	GO:0000179	ISS
ostta13g00260	GO:0003880	ISS
ostta13g00260	GO:0008169	ISS
ostta13g00260	GO:0008170	ISS
ostta13g00260	GO:0008171	ISS
ostta13g00260	GO:0008172	ISS
ostta13g00260	GO:0008173	ISS
ostta13g00260	GO:0008174	ISS
ostta13g00260	GO:0008175	ISS
ostta13g00260	GO:0008276	ISS
ostta13g00260	GO:0008326	ISS
ostta13g00260	GO:0008425	ISS
ostta13g00260	GO:0008649	ISS
ostta13g00260	GO:0008650	ISS
ostta13g00260	GO:0009008	ISS
ostta13g00260	GO:0009383	ISS
ostta13g00260	GO:0016205	ISS
ostta13g00260	GO:0016273	ISS
ostta13g00260	GO:0016274	ISS
ostta13g00260	GO:0016278	ISS
ostta13g00260	GO:0016279	ISS
ostta13g00260	GO:0016300	ISS
ostta13g00260	GO:0016423	ISS
ostta13g00260	GO:0016424	ISS
ostta13g00260	GO:0016426	ISS
ostta13g00260	GO:0016427	ISS
ostta13g00260	GO:0016431	ISS
ostta13g00260	GO:0016433	ISS
ostta13g00260	GO:0016434	ISS
ostta13g00260	GO:0016435	ISS
ostta13g00260	GO:0016436	ISS
ostta13g00260	GO:0018423	ISS
ostta13g00260	GO:0018707	ISS
ostta13g00260	GO:0019702	ISS
ostta13g00260	GO:0030792	ISS
ostta13g00260	GO:0043770	ISS
ostta13g00260	GO:0043776	ISS
ostta13g00260	GO:0043777	ISS
ostta13g00260	GO:0043780	ISS
ostta13g00260	GO:0043782	ISS
ostta13g00260	GO:0043790	ISS
ostta13g00260	GO:0043791	ISS
ostta13g00260	GO:0043803	ISS
ostta13g00260	GO:0043827	ISS
ostta13g00260	GO:0043833	ISS
ostta13g00260	GO:0043834	ISS
ostta13g00260	GO:0043851	ISS
ostta13g00260	GO:0043852	ISS
ostta13g00260	GO:0032259	ISS
ostta13g00270	GO:0008270	ISS
ostta13g00270	GO:0003677	ISS
ostta13g00270	GO:0060255	ISS
ostta13g00290	GO:0004462	ISS
ostta13g00290	GO:0046872	ISS
ostta13g00310	GO:0006913	ISS
ostta13g00310	GO:0071028	ISS
ostta13g00310	GO:0005643	ISS
ostta13g00310	GO:0016973	ISS
ostta13g00310	GO:0015031	ISS
ostta13g00320	GO:0046486	ISS
ostta13g00320	GO:0008152	ISS
ostta13g00320	GO:0051748	ISS
ostta13g00320	GO:0070569	ISS
ostta13g00340	GO:0006554	ISS
ostta13g00340	GO:0008152	ISS
ostta13g00340	GO:0047992	ISS
ostta13g00350	GO:0003950	ISS
ostta13g00360	GO:0004222	ISS
ostta13g00360	GO:0006508	ISS
ostta13g00360	GO:0008270	ISS
ostta13g00360	GO:0003824	ISS
ostta13g00360	GO:0046872	ISS
ostta13g00360	GO:0008237	ISS
ostta13g00390	GO:0072546	ISS
ostta13g00400	GO:0005515	ISS
ostta13g00400	GO:0003723	ISS
ostta13g00400	GO:0003676	ISS
ostta13g00400	GO:0003746	ISS
ostta13g00400	GO:0005634	ISS
ostta13g00400	GO:0006139	ISS
ostta13g00400	GO:0032968	ISS
ostta13g00410	GO:0003677	ISS
ostta13g00410	GO:0003918	ISS
ostta13g00410	GO:0005524	ISS
ostta13g00410	GO:0005694	ISS
ostta13g00410	GO:0006259	ISS
ostta13g00410	GO:0006265	ISS
ostta13g00430	GO:0008270	ISS
ostta13g00430	GO:0046872	ISS
ostta13g00440	GO:0004834	ISS
ostta13g00450	GO:0008219	ISS
ostta13g00450	GO:0016021	ISS
ostta13g00450	GO:0005516	ISS
ostta13g00450	GO:0006952	ISS
ostta13g00450	GO:0009607	ISS
ostta13g00450	GO:0016020	ISS
ostta13g00470	GO:0005794	ISS
ostta13g00470	GO:0005975	ISS
ostta13g00470	GO:0016020	ISS
ostta13g00470	GO:0016740	ISS
ostta13g00480	GO:0005249	ISS
ostta13g00480	GO:0006813	ISS
ostta13g00480	GO:0016020	ISS
ostta13g00480	GO:0005216	ISS
ostta13g00480	GO:0006811	ISS
ostta13g00490	GO:0016020	ISS
ostta13g00500	GO:0051213	ISS
ostta13g00520	GO:0031072	ISS
ostta13g00530	GO:0005524	ISS
ostta13g00530	GO:0016887	ISS
ostta13g00530	GO:0000166	ISS
ostta13g00530	GO:0017111	ISS
ostta13g00530	GO:0008559	ISS
ostta13g00530	GO:0016020	ISS
ostta13g00530	GO:0055085	ISS
ostta13g00540	GO:0001098	ISS
ostta13g00540	GO:0005634	ISS
ostta13g00540	GO:0006352	ISS
ostta13g00540	GO:0016986	ISS
ostta13g00540	GO:0003677	ISS
ostta13g00540	GO:0003702	ISS
ostta13g00540	GO:0051090	ISS
ostta13g00540	GO:0005488	ISS
ostta13g00540	GO:0000124	ISS
ostta13g00540	GO:0005669	ISS
ostta13g00540	GO:0006367	ISS
ostta13g00540	GO:0016251	ISS
ostta13g00540	GO:0046695	ISS
ostta13g00540	GO:0046982	ISS
ostta13g00550	GO:0051213	ISS
ostta13g00570	GO:0003755	ISS
ostta13g00570	GO:0006457	ISS
ostta13g00570	GO:0004600	ISS
ostta13g00570	GO:0030051	ISS
ostta13g00570	GO:0042027	ISS
ostta13g00580	GO:0006487	ISS
ostta13g00580	GO:0008152	ISS
ostta13g00580	GO:0008963	ISS
ostta13g00580	GO:0016021	ISS
ostta13g00580	GO:0003975	ISS
ostta13g00580	GO:0005789	ISS
ostta13g00580	GO:0006488	ISS
ostta13g00580	GO:0016757	ISS
ostta13g00590	GO:0004146	ISS
ostta13g00590	GO:0016787	ISS
ostta13g00600	GO:0008270	ISS
ostta13g00600	GO:0016020	ISS
ostta13g00600	GO:0019706	ISS
ostta13g00620	GO:0005249	ISS
ostta13g00620	GO:0006813	ISS
ostta13g00620	GO:0016020	ISS
ostta13g00620	GO:0005216	ISS
ostta13g00620	GO:0006811	ISS
ostta13g00630	GO:0004807	ISS
ostta13g00630	GO:0008152	ISS
ostta13g00630	GO:0006096	ISS
ostta13g00640	GO:0043234	ISS
ostta13g00640	GO:0051258	ISS
ostta13g00640	GO:0003924	ISS
ostta13g00640	GO:0005525	ISS
ostta13g00640	GO:0016020	ISS
ostta13g00660	GO:0016020	ISS
ostta13g00670	GO:0042254	ISS
ostta13g00670	GO:0030529	ISS
ostta13g00670	GO:0004693	ISS
ostta13g00670	GO:0003723	ISS
ostta13g00670	GO:0005730	ISS
ostta13g00670	GO:0005840	ISS
ostta13g00670	GO:1990904	ISS
ostta13g00680	GO:0031072	ISS
ostta13g00710	GO:0008270	ISS
ostta13g00710	GO:0046872	ISS
ostta13g00730	GO:0016020	ISS
ostta13g00740	GO:0003677	ISS
ostta13g00740	GO:0003691	ISS
ostta13g00760	GO:0004526	ISS
ostta13g00760	GO:0008033	ISS
ostta13g00760	GO:0000049	ISS
ostta13g00780	GO:0007242	ISS
ostta13g00780	GO:0006869	ISS
ostta13g00780	GO:0008289	ISS
ostta13g00780	GO:0035556	ISS
ostta13g00800	GO:0005681	ISS
ostta13g00800	GO:0016071	ISS
ostta13g00800	GO:0030529	ISS
ostta13g00800	GO:0000387	ISS
ostta13g00800	GO:0003723	ISS
ostta13g00810	GO:0003676	ISS
ostta13g00810	GO:0004386	ISS
ostta13g00810	GO:0005524	ISS
ostta13g00810	GO:0008026	ISS
ostta13g00820	GO:0004672	ISS
ostta13g00820	GO:0005524	ISS
ostta13g00820	GO:0006468	ISS
ostta13g00820	GO:0004674	ISS
ostta13g00820	GO:0007165	ISS
ostta13g00820	GO:0004691	ISS
ostta13g00820	GO:0005952	ISS
ostta13g00820	GO:0016310	ISS
ostta13g00830	GO:0043190	ISS
ostta13g00830	GO:0005524	ISS
ostta13g00830	GO:0016887	ISS
ostta13g00830	GO:0000166	ISS
ostta13g00830	GO:0017111	ISS
ostta13g00830	GO:0006810	ISS
ostta13g00830	GO:0016021	ISS
ostta13g00830	GO:0042626	ISS
ostta13g00830	GO:0008559	ISS
ostta13g00830	GO:0016020	ISS
ostta13g00830	GO:0140359	ISS
ostta13g00850	GO:0000175	ISS
ostta13g00850	GO:0004534	ISS
ostta13g00850	GO:0003723	ISS
ostta13g00850	GO:0004540	ISS
ostta13g00860	GO:0006790	ISS
ostta13g00860	GO:0009064	ISS
ostta13g00860	GO:0008152	ISS
ostta13g00860	GO:0004014	ISS
ostta13g00860	GO:0006597	ISS
ostta13g00860	GO:0008295	ISS
ostta13g00880	GO:0006913	ISS
ostta13g00880	GO:0003924	ISS
ostta13g00880	GO:0005525	ISS
ostta13g00880	GO:0006412	ISS
ostta13g00885	GO:0015977	ISS
ostta13g00885	GO:0015979	ISS
ostta13g00885	GO:0044183	ISS
ostta13g00885	GO:0110102	ISS
ostta13g00890	GO:0005634	ISS
ostta13g00890	GO:0018024	ISS
ostta13g00890	GO:0008168	ISS
ostta13g00890	GO:0032259	ISS
ostta13g00900	GO:0005524	ISS
ostta13g00900	GO:0005737	ISS
ostta13g00900	GO:0006412	ISS
ostta13g00900	GO:0016876	ISS
ostta13g00900	GO:0043039	ISS
ostta13g00900	GO:0004620	ISS
ostta13g00900	GO:0016298	ISS
ostta13g00900	GO:0018731	ISS
ostta13g00900	GO:0018732	ISS
ostta13g00900	GO:0018733	ISS
ostta13g00900	GO:0018734	ISS
ostta13g00900	GO:0004812	ISS
ostta13g00910	GO:0004176	ISS
ostta13g00910	GO:0006510	ISS
ostta13g00920	GO:0005768	ISS
ostta13g00920	GO:0015031	ISS
ostta13g00920	GO:0032456	ISS
ostta13g00930	GO:0004629	ISS
ostta13g00930	GO:0007165	ISS
ostta13g00930	GO:0007242	ISS
ostta13g00930	GO:0006629	ISS
ostta13g00930	GO:0008081	ISS
ostta13g00940	GO:0016020	ISS
ostta13g00950	GO:0006486	ISS
ostta13g00950	GO:0008417	ISS
ostta13g00950	GO:0016020	ISS
ostta13g00950	GO:0032580	ISS
ostta13g00960	GO:0009644	ISS
ostta13g00960	GO:0009773	ISS
ostta13g00970	GO:0044237	ISS
ostta13g00970	GO:0003743	ISS
ostta13g00990	GO:0006885	ISS
ostta13g00990	GO:0015299	ISS
ostta13g00990	GO:0016021	ISS
ostta13g00990	GO:0015297	ISS
ostta13g00990	GO:0016020	ISS
ostta13g00990	GO:1902600	ISS
ostta13g01000	GO:0006119	ISS
ostta13g01000	GO:0008152	ISS
ostta13g01000	GO:0005740	ISS
ostta13g01000	GO:0006122	ISS
ostta13g01000	GO:0008121	ISS
ostta13g01000	GO:0005750	ISS
ostta13g01010	GO:0005543	ISS
ostta13g01010	GO:0005545	ISS
ostta13g01010	GO:0005794	ISS
ostta13g01010	GO:0005905	ISS
ostta13g01010	GO:0030136	ISS
ostta13g01010	GO:0030276	ISS
ostta13g01010	GO:0048268	ISS
ostta13g01010	GO:0072583	ISS
ostta13g01020	GO:0016020	ISS
ostta13g01020	GO:0022857	ISS
ostta13g01040	GO:0036109	ISS
ostta13g01040	GO:0006633	ISS
ostta13g01040	GO:0008152	ISS
ostta13g01040	GO:0044550	ISS
ostta13g01040	GO:0006631	ISS
ostta13g01040	GO:0020037	ISS
ostta13g01040	GO:0046914	ISS
ostta13g01040	GO:0016491	ISS
ostta13g01040	GO:0005506	ISS
ostta13g01040	GO:0016717	ISS
ostta13g01040	GO:0016020	ISS
ostta13g01040	GO:0044255	ISS
ostta13g01060	GO:0009507	ISS
ostta13g01060	GO:0009523	ISS
ostta13g01060	GO:0015979	ISS
ostta13g01070	GO:0003846	ISS
ostta13g01070	GO:0004144	ISS
ostta13g01070	GO:0005789	ISS
ostta13g01080	GO:0016020	ISS
ostta13g01090	GO:0004672	ISS
ostta13g01090	GO:0005524	ISS
ostta13g01090	GO:0006468	ISS
ostta13g01090	GO:0004674	ISS
ostta13g01090	GO:0004682	ISS
ostta13g01090	GO:0016310	ISS
ostta13g01100	GO:0006457	ISS
ostta13g01100	GO:0003755	ISS
ostta13g01100	GO:0004600	ISS
ostta13g01100	GO:0030051	ISS
ostta13g01100	GO:0042027	ISS
ostta13g01120	GO:0005634	ISS
ostta13g01120	GO:0006334	ISS
ostta13g01120	GO:0000724	ISS
ostta13g01120	GO:0042393	ISS
ostta13g01125	GO:0000151	ISS
ostta13g01125	GO:0004842	ISS
ostta13g01125	GO:0016567	ISS
ostta13g01130	GO:0004672	ISS
ostta13g01130	GO:0005524	ISS
ostta13g01130	GO:0006468	ISS
ostta13g01130	GO:0004674	ISS
ostta13g01130	GO:0005952	ISS
ostta13g01130	GO:0008603	ISS
ostta13g01130	GO:0004692	ISS
ostta13g01130	GO:0016310	ISS
ostta13g01130	GO:0030553	ISS
ostta13g01140	GO:0006260	ISS
ostta13g01140	GO:0006289	ISS
ostta13g01140	GO:0006298	ISS
ostta13g01140	GO:0035825	ISS
ostta13g01140	GO:0003676	ISS
ostta13g01140	GO:0007049	ISS
ostta13g01150	GO:0004672	ISS
ostta13g01150	GO:0005524	ISS
ostta13g01150	GO:0006468	ISS
ostta13g01150	GO:0004674	ISS
ostta13g01150	GO:0004682	ISS
ostta13g01150	GO:0016310	ISS
ostta13g01160	GO:0005509	ISS
ostta13g01160	GO:0005246	ISS
ostta13g01160	GO:0016020	ISS
ostta13g01170	GO:0042254	ISS
ostta13g01170	GO:0006913	ISS
ostta13g01170	GO:0019058	ISS
ostta13g01170	GO:0005525	ISS
ostta13g01170	GO:0007264	ISS
ostta13g01170	GO:0003924	ISS
ostta13g01170	GO:0005515	ISS
ostta13g01170	GO:0006886	ISS
ostta13g01170	GO:0007165	ISS
ostta13g01170	GO:0005622	ISS
ostta13g01170	GO:0015031	ISS
ostta13g01170	GO:0050800	ISS
ostta13g01170	GO:0005634	ISS
ostta13g01180	GO:0005982	ISS
ostta13g01180	GO:0008152	ISS
ostta13g01180	GO:0044550	ISS
ostta13g01180	GO:0009058	ISS
ostta13g01180	GO:0009011	ISS
ostta13g01180	GO:0009250	ISS
ostta13g01180	GO:0004373	ISS
ostta13g01180	GO:0009501	ISS
ostta13g01180	GO:0009507	ISS
ostta13g01180	GO:0019252	ISS
ostta13g01190	GO:0005777	ISS
ostta13g01190	GO:0016787	ISS
ostta13g01190	GO:0000810	ISS
ostta13g01190	GO:0004787	ISS
ostta13g01190	GO:0008413	ISS
ostta13g01190	GO:0008758	ISS
ostta13g01190	GO:0008796	ISS
ostta13g01190	GO:0008828	ISS
ostta13g01190	GO:0016462	ISS
ostta13g01190	GO:0019176	ISS
ostta13g01190	GO:0019177	ISS
ostta13g01190	GO:0043141	ISS
ostta13g01190	GO:0010945	ISS
ostta13g01200	GO:0005982	ISS
ostta13g01200	GO:0008152	ISS
ostta13g01200	GO:0044550	ISS
ostta13g01200	GO:0009058	ISS
ostta13g01200	GO:0009011	ISS
ostta13g01200	GO:0004373	ISS
ostta13g01200	GO:0019252	ISS
ostta13g01200	GO:2001070	ISS
ostta13g01240	GO:0003676	ISS
ostta13g01240	GO:0005524	ISS
ostta13g01240	GO:0008026	ISS
ostta13g01240	GO:0004386	ISS
ostta13g01240	GO:0003723	ISS
ostta13g01240	GO:0003724	ISS
ostta13g01240	GO:0016787	ISS
ostta13g01250	GO:0016020	ISS
ostta13g01280	GO:0003700	ISS
ostta13g01280	GO:0005634	ISS
ostta13g01280	GO:0006355	ISS
ostta13g01280	GO:0043565	ISS
ostta13g01280	GO:0046983	ISS
ostta13g01300	GO:0008270	ISS
ostta13g01310	GO:0003700	ISS
ostta13g01310	GO:0005634	ISS
ostta13g01310	GO:0006355	ISS
ostta13g01310	GO:0043565	ISS
ostta13g01310	GO:0003677	ISS
ostta13g01320	GO:0048564	ISS
ostta13g01320	GO:0009579	ISS
ostta13g01320	GO:0016020	ISS
ostta13g01320	GO:0016757	ISS
ostta13g01350	GO:0000062	ISS
ostta13g01350	GO:0003950	ISS
ostta13g01360	GO:0016301	ISS
ostta13g01360	GO:0016310	ISS
ostta13g01370	GO:0004806	ISS
ostta13g01370	GO:0006629	ISS
ostta13g01375	GO:0016020	ISS
ostta13g01380	GO:0008113	ISS
ostta13g01380	GO:0033743	ISS
ostta13g01380	GO:0006979	ISS
ostta13g01380	GO:0030091	ISS
ostta13g01380	GO:0046872	ISS
ostta13g01390	GO:0004386	ISS
ostta13g01390	GO:0016787	ISS
ostta13g01400	GO:0005886	ISS
ostta13g01420	GO:0006814	ISS
ostta13g01420	GO:0008508	ISS
ostta13g01420	GO:0016020	ISS
ostta13g01420	GO:0009941	ISS
ostta13g01440	GO:0016787	ISS
ostta13g01450	GO:0003950	ISS
ostta13g01460	GO:0005524	ISS
ostta13g01460	GO:0016301	ISS
ostta13g01460	GO:0016310	ISS
ostta13g01460	GO:0050521	ISS
ostta13g01470	GO:0020037	ISS
ostta13g01470	GO:0046914	ISS
ostta13g01470	GO:0006118	ISS
ostta13g01470	GO:0016491	ISS
ostta13g01470	GO:0000104	ISS
ostta13g01470	GO:0010181	ISS
ostta13g01470	GO:0046872	ISS
ostta13g01490	GO:0006768	ISS
ostta13g01490	GO:0008152	ISS
ostta13g01490	GO:0008483	ISS
ostta13g01490	GO:0030170	ISS
ostta13g01490	GO:0004015	ISS
ostta13g01510	GO:0004842	ISS
ostta13g01510	GO:0051438	ISS
ostta13g01510	GO:0051440	ISS
ostta13g01510	GO:0051443	ISS
ostta13g01510	GO:0051444	ISS
ostta13g01510	GO:0043022	ISS
ostta13g01510	GO:0045182	ISS
ostta13g01510	GO:1990904	ISS
ostta13g01520	GO:0008270	ISS
ostta13g01520	GO:0003677	ISS
ostta13g01520	GO:0003713	ISS
ostta13g01520	GO:0005634	ISS
ostta13g01520	GO:0006357	ISS
ostta13g01520	GO:0035065	ISS
ostta13g01550	GO:0020037	ISS
ostta13g01550	GO:0046914	ISS
ostta13g01550	GO:0016491	ISS
ostta13g01550	GO:0016020	ISS
ostta13g01550	GO:0044255	ISS
ostta13g01560	GO:0006778	ISS
ostta13g01560	GO:0044550	ISS
ostta13g01570	GO:0006761	ISS
ostta13g01570	GO:0008152	ISS
ostta13g01570	GO:0004326	ISS
ostta13g01570	GO:0005524	ISS
ostta13g01570	GO:0009396	ISS
ostta13g01570	GO:0009058	ISS
ostta13g01570	GO:0016874	ISS
ostta13g01570	GO:0046872	ISS
ostta13g01580	GO:0006418	ISS
ostta13g01580	GO:0004812	ISS
ostta13g01580	GO:0005524	ISS
ostta13g01580	GO:0000166	ISS
ostta13g01580	GO:0004815	ISS
ostta13g01580	GO:0005737	ISS
ostta13g01580	GO:0006412	ISS
ostta13g01580	GO:0006422	ISS
ostta13g01580	GO:0003676	ISS
ostta13g01580	GO:0004816	ISS
ostta13g01580	GO:0006421	ISS
ostta13g01580	GO:0110165	ISS
ostta13g01590	GO:0006897	ISS
ostta13g01590	GO:0000814	ISS
ostta13g01590	GO:0031902	ISS
ostta13g01590	GO:0032266	ISS
ostta13g01590	GO:0043130	ISS
ostta13g01590	GO:0043328	ISS
ostta13g01600	GO:0003743	ISS
ostta13g01600	GO:0006413	ISS
ostta13g01600	GO:0003723	ISS
ostta13g01610	GO:0016020	ISS
ostta13g01630	GO:0005484	ISS
ostta13g01630	GO:0015031	ISS
ostta13g01630	GO:0031201	ISS
ostta13g01640	GO:0005634	ISS
ostta13g01650	GO:0005667	ISS
ostta13g01650	GO:0006352	ISS
ostta13g01650	GO:0006355	ISS
ostta13g01650	GO:0008270	ISS
ostta13g01650	GO:0030528	ISS
ostta13g01650	GO:0005634	ISS
ostta13g01650	GO:0016563	ISS
ostta13g01650	GO:0045941	ISS
ostta13g01650	GO:0003743	ISS
ostta13g01650	GO:0005515	ISS
ostta13g01650	GO:0006413	ISS
ostta13g01650	GO:0017025	ISS
ostta13g01650	GO:0070897	ISS
ostta13g01670	GO:0005524	ISS
ostta13g01670	GO:0006810	ISS
ostta13g01670	GO:0015662	ISS
ostta13g01670	GO:0016020	ISS
ostta13g01670	GO:0006812	ISS
ostta13g01670	GO:0016021	ISS
ostta13g01670	GO:0016887	ISS
ostta13g01670	GO:0016820	ISS
ostta13g01670	GO:0140358	ISS
ostta13g01680	GO:0003913	ISS
ostta13g01680	GO:0006281	ISS
ostta13g01680	GO:0003904	ISS
ostta13g01690	GO:0009698	ISS
ostta13g01690	GO:0019852	ISS
ostta13g01690	GO:0006044	ISS
ostta13g01690	GO:0008152	ISS
ostta13g01690	GO:0009226	ISS
ostta13g01690	GO:0006118	ISS
ostta13g01690	GO:0016616	ISS
ostta13g01690	GO:0051287	ISS
ostta13g01690	GO:0016491	ISS
ostta13g01690	GO:0003979	ISS
ostta13g01690	GO:0006065	ISS
ostta13g01700	GO:0003824	ISS
ostta13g01700	GO:0004641	ISS
ostta13g01700	GO:0016882	ISS
ostta13g01700	GO:0005524	ISS
ostta13g01700	GO:0006189	ISS
ostta13g01720	GO:0016020	ISS
ostta13g01730	GO:0008152	ISS
ostta13g01730	GO:0016491	ISS
ostta13g01730	GO:0004017	ISS
ostta13g01750	GO:0010190	ISS
ostta13g01750	GO:0016020	ISS
ostta13g01770	GO:0006508	ISS
ostta13g01770	GO:0008234	ISS
ostta13g01800	GO:0005337	ISS
ostta13g01800	GO:0006810	ISS
ostta13g01800	GO:0016020	ISS
ostta13g01810	GO:0000049	ISS
ostta13g01810	GO:0005634	ISS
ostta13g01810	GO:0016428	ISS
ostta13g01815	GO:0016020	ISS
ostta13g01820	GO:0000156	ISS
ostta13g01820	GO:0000160	ISS
